col_lon_x;foglio;lat_y_dec;lon_x;lon_x__lat_y;lon_x_dec;lon_y;row_lat_y;tipo;x_6707_gsb;y_6707_gsb
0;443;41.0;9:0:0;9:0:0_41:0:0;9.0;41:0:0;4;ctr10;499919.659;4538645.561
1;443;41.0;9:5:0;9:5:0_41:0:0;9.083333333333334;41:0:0;4;ctr10;506928.247;4538648.78
2;443;41.0;9:10:0;9:10:0_41:0:0;9.166666666666666;41:0:0;4;ctr10;513936.81;4538658.745
3;443;41.0;9:15:0;9:15:0_41:0:0;9.25;41:0:0;4;ctr10;520945.431;4538675.367
4;443;41.0;9:20:0;9:20:0_41:0:0;9.333333333333334;41:0:0;4;ctr10;527954.093;4538698.65
0;444;40.8;9:20:0;9:20:0_40:48:0;9.333333333333334;40:48:0;0;ctr10;528038.055;4516497.119
1;444;40.8;9:25:0;9:25:0_40:48:0;9.416666666666666;40:48:0;0;ctr10;535067.672;4516527.018
2;444;40.8;9:30:0;9:30:0_40:48:0;9.5;40:48:0;0;ctr10;542097.398;4516563.606
3;444;40.8;9:35:0;9:35:0_40:48:0;9.583333333333334;40:48:0;0;ctr10;549127.208;4516606.882
4;444;40.8;9:40:0;9:40:0_40:48:0;9.666666666666666;40:48:0;0;ctr10;556157.006;4516656.845
0;444;40.85;9:20:0;9:20:0_40:51:0;9.333333333333334;40:51:0;1;ctr10;528017.094;4522047.395
1;444;40.85;9:25:0;9:25:0_40:51:0;9.416666666666666;40:51:0;1;ctr10;535041.462;4522077.293
2;444;40.85;9:30:0;9:30:0_40:51:0;9.5;40:51:0;1;ctr10;542065.917;4522113.891
3;444;40.85;9:35:0;9:35:0_40:51:0;9.583333333333334;40:51:0;1;ctr10;549090.441;4522157.186
4;444;40.85;9:40:0;9:40:0_40:51:0;9.666666666666666;40:51:0;1;ctr10;556114.94;4522207.159
0;444;40.9;9:20:0;9:20:0_40:54:0;9.333333333333334;40:54:0;2;ctr10;527996.113;4527597.747
1;444;40.9;9:25:0;9:25:0_40:54:0;9.416666666666666;40:54:0;2;ctr10;535015.225;4527627.64
2;444;40.9;9:30:0;9:30:0_40:54:0;9.5;40:54:0;2;ctr10;542034.41;4527664.249
3;444;40.9;9:35:0;9:35:0_40:54:0;9.583333333333334;40:54:0;2;ctr10;549053.648;4527707.565
4;444;40.9;9:40:0;9:40:0_40:54:0;9.666666666666666;40:54:0;2;ctr10;556072.836;4527757.543
0;444;40.95;9:20:0;9:20:0_40:57:0;9.333333333333334;40:57:0;3;ctr10;527975.113;4533148.168
1;444;40.95;9:25:0;9:25:0_40:57:0;9.416666666666666;40:57:0;3;ctr10;534988.96;4533178.074
2;444;40.95;9:30:0;9:30:0_40:57:0;9.5;40:57:0;3;ctr10;542002.868;4533214.696
3;444;40.95;9:35:0;9:35:0_40:57:0;9.583333333333334;40:57:0;3;ctr10;549016.82;4533258.023
4;444;40.95;9:40:0;9:40:0_40:57:0;9.666666666666666;40:57:0;3;ctr10;556030.701;4533308.004
0;444;41.0;9:20:0;9:20:0_41:0:0;9.333333333333334;41:0:0;4;ctr10;527954.093;4538698.65
1;444;41.0;9:25:0;9:25:0_41:0:0;9.416666666666666;41:0:0;4;ctr10;534962.667;4538728.577
2;444;41.0;9:30:0;9:30:0_41:0:0;9.5;41:0:0;4;ctr10;541971.294;4538765.211
3;444;41.0;9:35:0;9:35:0_41:0:0;9.583333333333334;41:0:0;4;ctr10;548979.957;4538808.544
4;444;41.0;9:40:0;9:40:0_41:0:0;9.666666666666666;41:0:0;4;ctr10;555988.529;4538858.526
0;445;40.8;9:40:0;9:40:0_40:48:0;9.666666666666666;40:48:0;0;ctr10;556157.006;4516656.845
1;445;40.8;9:45:0;9:45:0_40:48:0;9.75;40:48:0;0;ctr10;563186.848;4516713.473
2;445;40.8;9:50:0;9:50:0_40:48:0;9.833333333333334;40:48:0;0;ctr10;570216.732;4516776.768
3;445;40.8;9:55:0;9:55:0_40:48:0;9.916666666666666;40:48:0;0;ctr10;577246.664;4516846.71
4;445;40.8;10:0:0;10:0:0_40:48:0;10.0;40:48:0;0;ctr10;584276.632;4516923.323
0;445;40.85;9:40:0;9:40:0_40:51:0;9.666666666666666;40:51:0;1;ctr10;556114.94;4522207.159
1;445;40.85;9:45:0;9:45:0_40:51:0;9.75;40:51:0;1;ctr10;563139.491;4522263.805
2;445;40.85;9:50:0;9:50:0_40:51:0;9.833333333333334;40:51:0;1;ctr10;570164.09;4522327.125
3;445;40.85;9:55:0;9:55:0_40:51:0;9.916666666666666;40:51:0;1;ctr10;577188.736;4522397.098
4;445;40.85;10:0:0;10:0:0_40:51:0;10.0;40:51:0;1;ctr10;584213.415;4522473.745
0;445;40.9;9:40:0;9:40:0_40:54:0;9.666666666666666;40:54:0;2;ctr10;556072.836;4527757.543
1;445;40.9;9:45:0;9:45:0_40:54:0;9.75;40:54:0;2;ctr10;563092.087;4527814.203
2;445;40.9;9:50:0;9:50:0_40:54:0;9.833333333333334;40:54:0;2;ctr10;570111.394;4527877.542
3;445;40.9;9:55:0;9:55:0_40:54:0;9.916666666666666;40:54:0;2;ctr10;577130.747;4527947.543
4;445;40.9;10:0:0;10:0:0_40:54:0;10.0;40:54:0;2;ctr10;584150.132;4528024.22
0;445;40.95;9:40:0;9:40:0_40:57:0;9.666666666666666;40:57:0;3;ctr10;556030.701;4533308.004
1;445;40.95;9:45:0;9:45:0_40:57:0;9.75;40:57:0;3;ctr10;563044.646;4533364.67
2;445;40.95;9:50:0;9:50:0_40:57:0;9.833333333333334;40:57:0;3;ctr10;570058.648;4533428.023
3;445;40.95;9:55:0;9:55:0_40:57:0;9.916666666666666;40:57:0;3;ctr10;577072.699;4533498.045
4;445;40.95;10:0:0;10:0:0_40:57:0;10.0;40:57:0;3;ctr10;584086.784;4533574.748
0;445;41.0;9:40:0;9:40:0_41:0:0;9.666666666666666;41:0:0;4;ctr10;555988.529;4538858.526
1;445;41.0;9:45:0;9:45:0_41:0:0;9.75;41:0:0;4;ctr10;562997.162;4538915.197
2;445;41.0;9:50:0;9:50:0_41:0:0;9.833333333333334;41:0:0;4;ctr10;570005.849;4538978.558
3;445;41.0;9:55:0;9:55:0_41:0:0;9.916666666666666;41:0:0;4;ctr10;577014.593;4539048.599
4;445;41.0;10:0:0;10:0:0_41:0:0;10.0;41:0:0;4;ctr10;584023.371;4539125.327
0;458;40.6;8:0:0;8:0:0_40:36:0;8.0;40:36:0;0;ctr10;415308.898;4494725.703
1;458;40.6;8:5:0;8:5:0_40:36:0;8.083333333333334;40:36:0;0;ctr10;422359.797;4494648.998
2;458;40.6;8:10:0;8:10:0_40:36:0;8.166666666666666;40:36:0;0;ctr10;429410.687;4494578.916
3;458;40.6;8:15:0;8:15:0_40:36:0;8.25;40:36:0;0;ctr10;436461.561;4494515.466
4;458;40.6;8:20:0;8:20:0_40:36:0;8.333333333333334;40:36:0;0;ctr10;443512.419;4494458.655
0;458;40.65;8:0:0;8:0:0_40:39:0;8.0;40:39:0;1;ctr10;415372.092;4500275.919
1;458;40.65;8:5:0;8:5:0_40:39:0;8.083333333333334;40:39:0;1;ctr10;422417.74;4500199.189
2;458;40.65;8:10:0;8:10:0_40:39:0;8.166666666666666;40:39:0;1;ctr10;429463.375;4500129.083
3;458;40.65;8:15:0;8:15:0_40:39:0;8.25;40:39:0;1;ctr10;436508.991;4500065.609
4;458;40.65;8:20:0;8:20:0_40:39:0;8.333333333333334;40:39:0;1;ctr10;443554.586;4500008.774
0;458;40.7;8:0:0;8:0:0_40:42:0;8.0;40:42:0;2;ctr10;415435.346;4505826.178
1;458;40.7;8:5:0;8:5:0_40:42:0;8.083333333333334;40:42:0;2;ctr10;422475.739;4505749.421
2;458;40.7;8:10:0;8:10:0_40:42:0;8.166666666666666;40:42:0;2;ctr10;429516.118;4505679.291
3;458;40.7;8:15:0;8:15:0_40:42:0;8.25;40:42:0;2;ctr10;436556.473;4505615.793
4;458;40.7;8:20:0;8:20:0_40:42:0;8.333333333333334;40:42:0;2;ctr10;443596.805;4505558.934
0;458;40.75;8:0:0;8:0:0_40:45:0;8.0;40:45:0;3;ctr10;415498.662;4511376.481
1;458;40.75;8:5:0;8:5:0_40:45:0;8.083333333333334;40:45:0;3;ctr10;422533.796;4511299.698
2;458;40.75;8:10:0;8:10:0_40:45:0;8.166666666666666;40:45:0;3;ctr10;429568.914;4511229.543
3;458;40.75;8:15:0;8:15:0_40:45:0;8.25;40:45:0;3;ctr10;436604.006;4511166.02
4;458;40.75;8:20:0;8:20:0_40:45:0;8.333333333333334;40:45:0;3;ctr10;443639.071;4511109.138
0;458;40.8;8:0:0;8:0:0_40:48:0;8.0;40:48:0;4;ctr10;415562.039;4516926.823
1;458;40.8;8:5:0;8:5:0_40:48:0;8.083333333333334;40:48:0;4;ctr10;422591.913;4516850.01
2;458;40.8;8:10:0;8:10:0_40:48:0;8.166666666666666;40:48:0;4;ctr10;429621.773;4516779.827
3;458;40.8;8:15:0;8:15:0_40:48:0;8.25;40:48:0;4;ctr10;436651.603;4516716.28
4;458;40.8;8:20:0;8:20:0_40:48:0;8.333333333333334;40:48:0;4;ctr10;443681.403;4516659.378
0;459;40.6;8:20:0;8:20:0_40:36:0;8.333333333333334;40:36:0;0;ctr10;443512.419;4494458.655
1;459;40.6;8:25:0;8:25:0_40:36:0;8.416666666666666;40:36:0;0;ctr10;450563.232;4494408.453
2;459;40.6;8:30:0;8:30:0_40:36:0;8.5;40:36:0;0;ctr10;457613.988;4494364.878
3;459;40.6;8:35:0;8:35:0_40:36:0;8.583333333333334;40:36:0;0;ctr10;464664.707;4494327.945
4;459;40.6;8:40:0;8:40:0_40:36:0;8.666666666666666;40:36:0;0;ctr10;471715.532;4494297.717
0;459;40.65;8:20:0;8:20:0_40:39:0;8.333333333333334;40:39:0;1;ctr10;443554.586;4500008.774
1;459;40.65;8:25:0;8:25:0_40:39:0;8.416666666666666;40:39:0;1;ctr10;450600.127;4499958.554
2;459;40.65;8:30:0;8:30:0_40:39:0;8.5;40:39:0;1;ctr10;457645.622;4499914.978
3;459;40.65;8:35:0;8:35:0_40:39:0;8.583333333333334;40:39:0;1;ctr10;464691.09;4499878.053
4;459;40.65;8:40:0;8:40:0_40:39:0;8.666666666666666;40:39:0;1;ctr10;471736.671;4499847.815
0;459;40.7;8:20:0;8:20:0_40:42:0;8.333333333333334;40:42:0;2;ctr10;443596.805;4505558.934
1;459;40.7;8:25:0;8:25:0_40:42:0;8.416666666666666;40:42:0;2;ctr10;450637.072;4505508.699
2;459;40.7;8:30:0;8:30:0_40:42:0;8.5;40:42:0;2;ctr10;457677.299;4505465.121
3;459;40.7;8:35:0;8:35:0_40:42:0;8.583333333333334;40:42:0;2;ctr10;464717.503;4505428.204
4;459;40.7;8:40:0;8:40:0_40:42:0;8.666666666666666;40:42:0;2;ctr10;471757.834;4505397.954
0;459;40.75;8:20:0;8:20:0_40:45:0;8.333333333333334;40:45:0;3;ctr10;443639.071;4511109.138
1;459;40.75;8:25:0;8:25:0_40:45:0;8.416666666666666;40:45:0;3;ctr10;450674.061;4511058.889
2;459;40.75;8:30:0;8:30:0_40:45:0;8.5;40:45:0;3;ctr10;457709.013;4511015.31
3;459;40.75;8:35:0;8:35:0_40:45:0;8.583333333333334;40:45:0;3;ctr10;464743.945;4510978.4
4;459;40.75;8:40:0;8:40:0_40:45:0;8.666666666666666;40:45:0;3;ctr10;471779.019;4510948.137
0;459;40.8;8:20:0;8:20:0_40:48:0;8.333333333333334;40:48:0;4;ctr10;443681.403;4516659.378
1;459;40.8;8:25:0;8:25:0_40:48:0;8.416666666666666;40:48:0;4;ctr10;450711.122;4516609.113
2;459;40.8;8:30:0;8:30:0_40:48:0;8.5;40:48:0;4;ctr10;457740.804;4516565.526
3;459;40.8;8:35:0;8:35:0_40:48:0;8.583333333333334;40:48:0;4;ctr10;464770.467;4516528.613
4;459;40.8;8:40:0;8:40:0_40:48:0;8.666666666666666;40:48:0;4;ctr10;471800.244;4516498.352
0;460;40.6;8:40:0;8:40:0_40:36:0;8.666666666666666;40:36:0;0;ctr10;471715.532;4494297.717
1;460;40.6;8:45:0;8:45:0_40:36:0;8.75;40:36:0;0;ctr10;478766.335;4494274.177
2;460;40.6;8:50:0;8:50:0_40:36:0;8.833333333333334;40:36:0;0;ctr10;485817.117;4494257.323
3;460;40.6;8:55:0;8:55:0_40:36:0;8.916666666666666;40:36:0;0;ctr10;492867.813;4494247.171
4;460;40.6;9:0:0;9:0:0_40:36:0;9.0;40:36:0;0;ctr10;499918.503;4494243.654
0;460;40.65;8:40:0;8:40:0_40:39:0;8.666666666666666;40:39:0;1;ctr10;471736.671;4499847.815
1;460;40.65;8:45:0;8:45:0_40:39:0;8.75;40:39:0;1;ctr10;478782.227;4499824.273
2;460;40.65;8:50:0;8:50:0_40:39:0;8.833333333333334;40:39:0;1;ctr10;485827.76;4499807.421
3;460;40.65;8:55:0;8:55:0_40:39:0;8.916666666666666;40:39:0;1;ctr10;492873.228;4499797.27
4;460;40.65;9:0:0;9:0:0_40:39:0;9.0;40:39:0;1;ctr10;499918.686;4499793.752
0;460;40.7;8:40:0;8:40:0_40:42:0;8.666666666666666;40:42:0;2;ctr10;471757.834;4505397.954
1;460;40.7;8:45:0;8:45:0_40:42:0;8.75;40:42:0;2;ctr10;478798.13;4505374.403
2;460;40.7;8:50:0;8:50:0_40:42:0;8.833333333333334;40:42:0;2;ctr10;485838.398;4505357.546
3;460;40.7;8:55:0;8:55:0_40:42:0;8.916666666666666;40:42:0;2;ctr10;492878.608;4505347.381
4;460;40.7;9:0:0;9:0:0_40:42:0;9.0;40:42:0;2;ctr10;499918.828;4505343.863
0;460;40.75;8:40:0;8:40:0_40:45:0;8.666666666666666;40:45:0;3;ctr10;471779.019;4510948.137
1;460;40.75;8:45:0;8:45:0_40:45:0;8.75;40:45:0;3;ctr10;478814.048;4510924.575
2;460;40.75;8:50:0;8:50:0_40:45:0;8.833333333333334;40:45:0;3;ctr10;485849.04;4510907.709
3;460;40.75;8:55:0;8:55:0_40:45:0;8.916666666666666;40:45:0;3;ctr10;492883.974;4510897.522
4;460;40.75;9:0:0;9:0:0_40:45:0;9.0;40:45:0;3;ctr10;499918.948;4510894.006
0;460;40.8;8:40:0;8:40:0_40:48:0;8.666666666666666;40:48:0;4;ctr10;471800.244;4516498.352
1;460;40.8;8:45:0;8:45:0_40:48:0;8.75;40:48:0;4;ctr10;478829.989;4516474.788
2;460;40.8;8:50:0;8:50:0_40:48:0;8.833333333333334;40:48:0;4;ctr10;485859.709;4516457.916
3;460;40.8;8:55:0;8:55:0_40:48:0;8.916666666666666;40:48:0;4;ctr10;492889.383;4516447.722
4;460;40.8;9:0:0;9:0:0_40:48:0;9.0;40:48:0;4;ctr10;499919.095;4516444.207
0;461;40.6;9:0:0;9:0:0_40:36:0;9.0;40:36:0;0;ctr10;499918.503;4494243.654
1;461;40.6;9:5:0;9:5:0_40:36:0;9.083333333333334;40:36:0;0;ctr10;506969.193;4494246.785
2;461;40.6;9:10:0;9:10:0_40:36:0;9.166666666666666;40:36:0;0;ctr10;514019.901;4494256.614
3;461;40.6;9:15:0;9:15:0_40:36:0;9.25;40:36:0;0;ctr10;521070.684;4494273.155
4;461;40.6;9:20:0;9:20:0_40:36:0;9.333333333333334;40:36:0;0;ctr10;528121.52;4494296.405
0;461;40.65;9:0:0;9:0:0_40:39:0;9.0;40:39:0;1;ctr10;499918.686;4499793.752
1;461;40.65;9:5:0;9:5:0_40:39:0;9.083333333333334;40:39:0;1;ctr10;506964.142;4499796.879
2;461;40.65;9:10:0;9:10:0_40:39:0;9.166666666666666;40:39:0;1;ctr10;514009.631;4499806.722
3;461;40.65;9:15:0;9:15:0_40:39:0;9.25;40:39:0;1;ctr10;521055.181;4499823.293
4;461;40.65;9:20:0;9:20:0_40:39:0;9.333333333333334;40:39:0;1;ctr10;528100.767;4499846.578
0;461;40.7;9:0:0;9:0:0_40:42:0;9.0;40:42:0;2;ctr10;499918.828;4505343.863
1;461;40.7;9:5:0;9:5:0_40:42:0;9.083333333333334;40:42:0;2;ctr10;506959.058;4505347.002
2;461;40.7;9:10:0;9:10:0_40:42:0;9.166666666666666;40:42:0;2;ctr10;513999.317;4505356.854
3;461;40.7;9:15:0;9:15:0_40:42:0;9.25;40:42:0;2;ctr10;521039.607;4505373.438
4;461;40.7;9:20:0;9:20:0_40:42:0;9.333333333333334;40:42:0;2;ctr10;528079.911;4505396.734
0;461;40.75;9:0:0;9:0:0_40:45:0;9.0;40:45:0;3;ctr10;499918.948;4510894.006
1;461;40.75;9:5:0;9:5:0_40:45:0;9.083333333333334;40:45:0;3;ctr10;506953.956;4510897.163
2;461;40.75;9:10:0;9:10:0_40:45:0;9.166666666666666;40:45:0;3;ctr10;513988.975;4510907.023
3;461;40.75;9:15:0;9:15:0_40:45:0;9.25;40:45:0;3;ctr10;521023.99;4510923.61
4;461;40.75;9:20:0;9:20:0_40:45:0;9.333333333333334;40:45:0;3;ctr10;528058.994;4510946.905
0;461;40.8;9:0:0;9:0:0_40:48:0;9.0;40:48:0;4;ctr10;499919.095;4516444.207
1;461;40.8;9:5:0;9:5:0_40:48:0;9.083333333333334;40:48:0;4;ctr10;506948.837;4516447.373
2;461;40.8;9:10:0;9:10:0_40:48:0;9.166666666666666;40:48:0;4;ctr10;513978.593;4516457.235
3;461;40.8;9:15:0;9:15:0_40:48:0;9.25;40:48:0;4;ctr10;521008.333;4516473.823
4;461;40.8;9:20:0;9:20:0_40:48:0;9.333333333333334;40:48:0;4;ctr10;528038.055;4516497.119
0;462;40.6;9:20:0;9:20:0_40:36:0;9.333333333333334;40:36:0;0;ctr10;528121.52;4494296.405
1;462;40.6;9:25:0;9:25:0_40:36:0;9.416666666666666;40:36:0;0;ctr10;535172.27;4494326.384
2;462;40.6;9:30:0;9:30:0_40:36:0;9.5;40:36:0;0;ctr10;542223.09;4494363.034
3;462;40.6;9:35:0;9:35:0_40:36:0;9.583333333333334;40:36:0;0;ctr10;549273.968;4494406.345
4;462;40.6;9:40:0;9:40:0_40:36:0;9.666666666666666;40:36:0;0;ctr10;556324.859;4494456.201
0;462;40.65;9:20:0;9:20:0_40:39:0;9.333333333333334;40:39:0;1;ctr10;528100.767;4499846.578
1;462;40.65;9:25:0;9:25:0_40:39:0;9.416666666666666;40:39:0;1;ctr10;535146.197;4499876.506
2;462;40.65;9:30:0;9:30:0_40:39:0;9.5;40:39:0;1;ctr10;542191.725;4499913.115
3;462;40.65;9:35:0;9:35:0_40:39:0;9.583333333333334;40:39:0;1;ctr10;549237.331;4499956.398
4;462;40.65;9:40:0;9:40:0_40:39:0;9.666666666666666;40:39:0;1;ctr10;556282.961;4500006.287
0;462;40.7;9:20:0;9:20:0_40:42:0;9.333333333333334;40:42:0;2;ctr10;528079.911;4505396.734
1;462;40.7;9:25:0;9:25:0_40:42:0;9.416666666666666;40:42:0;2;ctr10;535120.051;4505426.639
2;462;40.7;9:30:0;9:30:0_40:42:0;9.5;40:42:0;2;ctr10;542160.307;4505463.228
3;462;40.7;9:35:0;9:35:0_40:42:0;9.583333333333334;40:42:0;2;ctr10;549200.656;4505506.496
4;462;40.7;9:40:0;9:40:0_40:42:0;9.666666666666666;40:42:0;2;ctr10;556241.019;4505556.416
0;462;40.75;9:20:0;9:20:0_40:45:0;9.333333333333334;40:45:0;3;ctr10;528058.994;4510946.905
1;462;40.75;9:25:0;9:25:0_40:45:0;9.416666666666666;40:45:0;3;ctr10;535093.855;4510976.803
2;462;40.75;9:30:0;9:30:0_40:45:0;9.5;40:45:0;3;ctr10;542128.848;4511013.381
3;462;40.75;9:35:0;9:35:0_40:45:0;9.583333333333334;40:45:0;3;ctr10;549163.944;4511056.64
4;462;40.75;9:40:0;9:40:0_40:45:0;9.666666666666666;40:45:0;3;ctr10;556199.032;4511106.591
0;462;40.8;9:20:0;9:20:0_40:48:0;9.333333333333334;40:48:0;4;ctr10;528038.055;4516497.119
1;462;40.8;9:25:0;9:25:0_40:48:0;9.416666666666666;40:48:0;4;ctr10;535067.672;4516527.018
2;462;40.8;9:30:0;9:30:0_40:48:0;9.5;40:48:0;4;ctr10;542097.398;4516563.606
3;462;40.8;9:35:0;9:35:0_40:48:0;9.583333333333334;40:48:0;4;ctr10;549127.208;4516606.882
4;462;40.8;9:40:0;9:40:0_40:48:0;9.666666666666666;40:48:0;4;ctr10;556157.006;4516656.845
0;463;40.6;9:40:0;9:40:0_40:36:0;9.666666666666666;40:36:0;0;ctr10;556324.859;4494456.201
1;463;40.6;9:45:0;9:45:0_40:36:0;9.75;40:36:0;0;ctr10;563375.78;4494512.707
2;463;40.6;9:50:0;9:50:0_40:36:0;9.833333333333334;40:36:0;0;ctr10;570426.735;4494575.866
3;463;40.6;9:55:0;9:55:0_40:36:0;9.916666666666666;40:36:0;0;ctr10;577477.76;4494645.656
4;463;40.6;10:0:0;10:0:0_40:36:0;10.0;40:36:0;0;ctr10;584528.828;4494722.116
0;463;40.65;9:40:0;9:40:0_40:39:0;9.666666666666666;40:39:0;1;ctr10;556282.961;4500006.287
1;463;40.65;9:45:0;9:45:0_40:39:0;9.75;40:39:0;1;ctr10;563328.624;4500062.827
2;463;40.65;9:50:0;9:50:0_40:39:0;9.833333333333334;40:39:0;1;ctr10;570374.321;4500126.021
3;463;40.65;9:55:0;9:55:0_40:39:0;9.916666666666666;40:39:0;1;ctr10;577420.08;4500195.851
4;463;40.65;10:0:0;10:0:0_40:39:0;10.0;40:39:0;1;ctr10;584465.881;4500272.35
0;463;40.7;9:40:0;9:40:0_40:42:0;9.666666666666666;40:42:0;2;ctr10;556241.019;4505556.416
1;463;40.7;9:45:0;9:45:0_40:42:0;9.75;40:42:0;2;ctr10;563281.416;4505612.99
2;463;40.7;9:50:0;9:50:0_40:42:0;9.833333333333334;40:42:0;2;ctr10;570321.849;4505676.22
3;463;40.7;9:55:0;9:55:0_40:42:0;9.916666666666666;40:42:0;2;ctr10;577362.338;4505746.089
4;463;40.7;10:0:0;10:0:0_40:42:0;10.0;40:42:0;2;ctr10;584402.865;4505822.627
0;463;40.75;9:40:0;9:40:0_40:45:0;9.666666666666666;40:45:0;3;ctr10;556199.032;4511106.591
1;463;40.75;9:45:0;9:45:0_40:45:0;9.75;40:45:0;3;ctr10;563234.158;4511163.198
2;463;40.75;9:50:0;9:50:0_40:45:0;9.833333333333334;40:45:0;3;ctr10;570269.32;4511226.465
3;463;40.75;9:55:0;9:55:0_40:45:0;9.916666666666666;40:45:0;3;ctr10;577304.534;4511296.372
4;463;40.75;10:0:0;10:0:0_40:45:0;10.0;40:45:0;3;ctr10;584339.784;4511372.949
0;463;40.8;9:40:0;9:40:0_40:48:0;9.666666666666666;40:48:0;4;ctr10;556157.006;4516656.845
1;463;40.8;9:45:0;9:45:0_40:48:0;9.75;40:48:0;4;ctr10;563186.848;4516713.473
2;463;40.8;9:50:0;9:50:0_40:48:0;9.833333333333334;40:48:0;4;ctr10;570216.732;4516776.768
3;463;40.8;9:55:0;9:55:0_40:48:0;9.916666666666666;40:48:0;4;ctr10;577246.664;4516846.71
4;463;40.8;10:0:0;10:0:0_40:48:0;10.0;40:48:0;4;ctr10;584276.632;4516923.323
0;478;40.4;8:0:0;8:0:0_40:24:0;8.0;40:24:0;0;ctr10;415056.711;4472525.279
1;478;40.4;8:5:0;8:5:0_40:24:0;8.083333333333334;40:24:0;0;ctr10;422128.564;4472448.664
2;478;40.4;8:10:0;8:10:0_40:24:0;8.166666666666666;40:24:0;0;ctr10;429200.415;4472378.666
3;478;40.4;8:15:0;8:15:0_40:24:0;8.25;40:24:0;0;ctr10;436272.259;4472315.298
4;478;40.4;8:20:0;8:20:0_40:24:0;8.333333333333334;40:24:0;0;ctr10;443344.094;4472258.563
0;478;40.45;8:0:0;8:0:0_40:27:0;8.0;40:27:0;1;ctr10;415119.668;4478075.319
1;478;40.45;8:5:0;8:5:0_40:27:0;8.083333333333334;40:27:0;1;ctr10;422186.29;4477998.683
2;478;40.45;8:10:0;8:10:0_40:27:0;8.166666666666666;40:27:0;1;ctr10;429252.91;4477928.666
3;478;40.45;8:15:0;8:15:0_40:27:0;8.25;40:27:0;1;ctr10;436319.524;4477865.281
4;478;40.45;8:20:0;8:20:0_40:27:0;8.333333333333334;40:27:0;1;ctr10;443386.129;4477808.532
0;478;40.5;8:0:0;8:0:0_40:30:0;8.0;40:30:0;2;ctr10;415182.688;4483625.403
1;478;40.5;8:5:0;8:5:0_40:30:0;8.083333333333334;40:30:0;2;ctr10;422244.074;4483548.746
2;478;40.5;8:10:0;8:10:0_40:30:0;8.166666666666666;40:30:0;2;ctr10;429305.457;4483478.71
3;478;40.5;8:15:0;8:15:0_40:30:0;8.25;40:30:0;2;ctr10;436366.834;4483415.307
4;478;40.5;8:20:0;8:20:0_40:30:0;8.333333333333334;40:30:0;2;ctr10;443428.202;4483358.541
0;478;40.55;8:0:0;8:0:0_40:33:0;8.0;40:33:0;3;ctr10;415245.762;4489175.53
1;478;40.55;8:5:0;8:5:0_40:33:0;8.083333333333334;40:33:0;3;ctr10;422301.907;4489098.849
2;478;40.55;8:10:0;8:10:0_40:33:0;8.166666666666666;40:33:0;3;ctr10;429358.046;4489028.791
3;478;40.55;8:15:0;8:15:0_40:33:0;8.25;40:33:0;3;ctr10;436414.175;4488965.364
4;478;40.55;8:20:0;8:20:0_40:33:0;8.333333333333334;40:33:0;3;ctr10;443470.29;4488908.576
0;478;40.6;8:0:0;8:0:0_40:36:0;8.0;40:36:0;4;ctr10;415308.898;4494725.703
1;478;40.6;8:5:0;8:5:0_40:36:0;8.083333333333334;40:36:0;4;ctr10;422359.797;4494648.998
2;478;40.6;8:10:0;8:10:0_40:36:0;8.166666666666666;40:36:0;4;ctr10;429410.687;4494578.916
3;478;40.6;8:15:0;8:15:0_40:36:0;8.25;40:36:0;4;ctr10;436461.561;4494515.466
4;478;40.6;8:20:0;8:20:0_40:36:0;8.333333333333334;40:36:0;4;ctr10;443512.419;4494458.655
0;479;40.4;8:20:0;8:20:0_40:24:0;8.333333333333334;40:24:0;0;ctr10;443344.094;4472258.563
1;479;40.4;8:25:0;8:25:0_40:24:0;8.416666666666666;40:24:0;0;ctr10;450415.903;4472208.434
2;479;40.4;8:30:0;8:30:0_40:24:0;8.5;40:24:0;0;ctr10;457487.651;4472164.928
3;479;40.4;8:35:0;8:35:0_40:24:0;8.583333333333334;40:24:0;0;ctr10;464559.356;4472128.052
4;479;40.4;8:40:0;8:40:0_40:24:0;8.666666666666666;40:24:0;0;ctr10;471631.094;4472097.803
0;479;40.45;8:20:0;8:20:0_40:27:0;8.333333333333334;40:27:0;1;ctr10;443386.129;4477808.532
1;479;40.45;8:25:0;8:25:0_40:27:0;8.416666666666666;40:27:0;1;ctr10;450452.71;4477758.389
2;479;40.45;8:30:0;8:30:0_40:27:0;8.5;40:27:0;1;ctr10;457519.221;4477714.863
3;479;40.45;8:35:0;8:35:0_40:27:0;8.583333333333334;40:27:0;1;ctr10;464585.681;4477677.964
4;479;40.45;8:40:0;8:40:0_40:27:0;8.666666666666666;40:27:0;1;ctr10;471652.194;4477647.716
0;479;40.5;8:20:0;8:20:0_40:30:0;8.333333333333334;40:30:0;2;ctr10;443428.202;4483358.541
1;479;40.5;8:25:0;8:25:0_40:30:0;8.416666666666666;40:30:0;2;ctr10;450489.55;4483308.385
2;479;40.5;8:30:0;8:30:0_40:30:0;8.5;40:30:0;2;ctr10;457550.816;4483264.838
3;479;40.5;8:35:0;8:35:0_40:30:0;8.583333333333334;40:30:0;2;ctr10;464612.024;4483227.917
4;479;40.5;8:40:0;8:40:0_40:30:0;8.666666666666666;40:30:0;2;ctr10;471673.305;4483197.673
